danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,k_cluster,id
0.712,0.305,-8.299,0.04,0.819,0.0,0.115,0.586,125.015,210107,2,3wm0791j8FPkG7RUYljgr8
0.678,0.396,-10.891,0.0387,0.911,0.786,0.111,0.495,126.686,179547,2,3wmFTQydANMpzhxFLWVCxz
0.31,0.873,-8.838,0.0498,9.35e-06,0.0,0.305,0.327,161.039,185941,0,3WmMqPB2VEK1TuwfbvyC8x
0.647,0.729,-6.251,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627,1,3wmQ8VhzARrFQj7GcnhtBM
0.394,0.064,-24.097,0.0474,0.994,0.95,0.106,0.359,106.44,124062,4,3wmraTkkrCmY1TFEPIzpFy
0.485,0.733,-7.107,0.0245,0.00828,0.011,0.196,0.397,87.538,274148,0,3wmtNax868lLyQPbBy36BP
0.717,0.65,-8.303,0.337,0.0768,0.0,0.944,0.592,94.979,248517,0,3wMtW7OyslemHe5Ft5sNyA
0.377,0.251,-9.235,0.0328,0.919,0.0433,0.319,0.289,152.921,216750,2,3wmyO7epB7HGP2HOsAWtPW
0.606,0.318,-11.951,0.935,0.967,3.95e-05,0.114,0.199,85.982,289973,3,3Wn3bUkack8uTaIECt7PY6
0.708,0.21,-25.452,0.941,0.604,0.0,0.423,0.268,77.919,195667,3,3WN5HKMf8GYPmu6x3NSpJ3
0.598,0.438,-9.538,0.199,0.353,0.0591,0.125,0.596,171.896,136639,1,3WnWxbeKB6HUEjw4BqQH1K
0.676,0.313,-21.349,0.822,0.807,0.0,0.555,0.708,86.85,157733,3,3WojG0xjGUFMoBqnuGLcam
0.245,0.86,-5.592,0.0416,0.000121,0.363,0.156,0.522,175.407,188166,0,3WOkCAnlf3qKYgMQAOb6SN
0.717,0.151,-16.184,0.831,0.764,0.0,0.106,0.344,119.204,1256362,3,3wOuE9havXpOVafq6I6Z3H
0.699,0.407,-12.58,0.0548,0.0214,0.0694,0.0393,0.922,106.948,390693,1,3wowK80ug94yqlI86A9Ej9
0.511,0.93,-9.501,0.95,0.937,3.02e-06,0.949,0.209,132.05,220093,3,3WOWOUvh2pYdU3r392vEur
0.571,0.64,-6.295,0.0569,0.138,0.0,0.504,0.665,129.626,169041,1,3woY7SfT3mO0FH6oUOA7Zi
0.694,0.831,-7.288,0.0301,0.165,0.000892,0.25,0.98,125.901,215080,1,3wpLkju0bJy89kjgdRys0j
0.52,0.0748,-24.477,0.0497,0.748,0.633,0.102,0.122,107.327,341667,4,3wPZVnOScmpbn6JkWJxi3S
0.718,0.18,-28.625,0.917,0.766,0.0,0.387,0.584,114.17,321213,3,3WQof03CzWgmeeNV2OjRVy
0.472,0.0361,-27.596,0.0512,0.994,0.97,0.114,0.209,74.596,182000,4,3WqvDhgb4GHPqoqwp9Pm2R
0.636,0.379,-16.21,0.029,0.759,0.852,0.114,0.341,105.016,300278,2,3wQXP3617fqclHgzA7dONN
0.791,0.473,-16.111,0.12,0.558,0.0,0.106,0.728,90.03,202293,1,3wqzCNkMTQn8bz3sJnedve
0.446,0.972,-5.689,0.1,1.26e-06,0.368,0.356,0.199,108.027,226840,0,3Wr4Ir8HWa3QsHBXbUPSWQ
0.583,0.684,-5.271,0.0588,0.000273,0.000508,0.365,0.54,126.922,184589,0,3WRNnhl5pfnGnepT3uu8IU
0.669,0.185,-16.43,0.915,0.433,0.0,0.766,0.287,133.958,1765435,3,3WrQUpv963Y3YPFL3Oc6l6
0.785,0.525,-7.556,0.042,0.669,0.439,0.114,0.251,90.853,238907,2,3WRQUvzRvBDr4AxMWhXc5E
0.131,0.0177,-30.986,0.0371,0.992,0.953,0.0874,0.141,72.933,185790,4,3wrWMQWCtBV8162VgCU2o2
0.571,0.917,-3.942,0.2,0.000419,0.0,0.423,0.355,145.165,203893,0,3WS1xM2JEMEqh8iVrPROkl
0.643,0.786,-6.331,0.85,0.863,0.0,0.776,0.363,119.735,309153,3,3Ws9vyfQbjacczrmziCXMh
0.5,0.183,-17.704,0.0378,0.961,0.892,0.0995,0.0431,122.851,194085,4,3wSBG6keI8IMWvaqlEbugZ
0.252,0.0151,-28.464,0.0458,0.919,9.85e-05,0.423,0.0691,83.329,213373,4,3wSbXLqVJtvLFSqQfkoKhR
0.599,0.155,-13.913,0.047,0.668,0.907,0.35,0.321,81.604,182188,4,3wsc7ZbIdpLrGiY62Kpvs7
0.472,0.372,-9.016,0.0293,0.845,0.000665,0.0958,0.461,145.956,169667,2,3WsDleEAEGbfWN7kqdVYMU
0.319,0.337,-11.85,0.0301,0.867,7.95e-05,0.103,0.0746,50.92,170600,2,3wsFy2qbDtWRuAqzfu86hd
0.285,0.186,-12.729,0.0288,0.76,7.3e-05,0.104,0.203,153.848,219467,2,3wsZYuHJrk3lssa7V7jvye
0.569,0.545,-9.549,0.036,0.0289,3.4e-06,0.161,0.593,79.982,251027,1,3WT2eFkXiP6chQOaIhSik0
0.292,0.85,-5.754,0.0539,0.000407,0.00716,0.111,0.432,168.716,160678,0,3Wtc6XdHsI4QdKaGYSbApL
0.78,0.514,-12.769,0.0922,0.029,0.0115,0.0577,0.891,116.484,316960,1,3WtL910PEMIjJkkpM4xMKU
0.328,0.52,-9.538,0.0507,0.486,0.752,0.201,0.409,166.888,829897,0,3WTrcUVZc92fQab0aIkEyS
0.66,0.315,-23.966,0.926,0.718,0.0,0.768,0.433,111.078,359467,3,3wTWZlFgwSIIcETfMsoiwo
0.606,0.807,-4.721,0.0442,0.0274,2.27e-06,0.107,0.764,117.952,228289,1,3Wtx5BHLFZSLQMDZwfBKg5
0.404,0.527,-9.885,0.03,0.365,0.404,0.13,0.0471,134.067,267747,0,3wU5CloUZ9hOcPthjwsqAq
0.39,0.12,-10.11,0.0286,0.966,0.00303,0.083,0.0719,74.354,310080,2,3wuCGyuJFaTbqektBjrGme
0.118,0.0136,-32.39,0.0392,0.991,0.972,0.117,0.0932,85.963,197125,4,3wuEQyST9B3qhPlNymA4Vl
0.843,0.352,-10.888,0.0484,0.491,0.904,0.104,0.456,115.0,188048,2,3wUHfX5JyU1ipP9BOXBLB5
0.559,0.194,-16.927,0.0412,0.909,0.852,0.132,0.169,84.095,191547,4,3WUrXHDowLk25UtALiohVD
0.732,0.589,-9.953,0.173,0.0941,0.0639,0.0437,0.732,183.745,168857,1,3WuVc0mHidnThPj0K3Dilz
0.683,0.655,-8.305,0.0556,0.0988,0.0,0.161,0.737,91.581,159460,1,3Wv24Pl2jvgVDNyHsGKFoN
0.668,0.597,-5.235,0.035,0.459,0.0,0.155,0.838,127.047,147133,1,3WvNMhry4GsGV2J2EffdO8
0.737,0.661,-7.285,0.298,0.0664,1.52e-06,0.0312,0.38,124.078,226386,1,3WvrYF30qdKTcRwr9LyhvK
0.672,0.168,-13.332,0.0317,0.689,0.00365,0.111,0.431,119.929,252013,2,3Ww0uch4dwJm70ltCT9pJ2
0.633,0.732,-6.785,0.0707,0.186,1.37e-05,0.13,0.273,126.567,241507,0,3WW3g2scq0m7ZY5JCxrdWw
0.74,0.553,-11.66,0.954,0.901,0.0,0.366,0.587,62.269,135480,3,3ww5gE2KpTPieGrGzDJyTT
0.611,0.165,-23.478,0.951,0.842,0.0,0.134,0.467,74.229,1416773,3,3WW8i4c4t83f8ZysXFUOQ7
0.678,0.0136,-24.089,0.573,0.828,0.0,0.167,0.564,95.136,49133,3,3wWc3nqDk9Ww8YSS9bHCJk
0.789,0.467,-9.544,0.0567,3.95e-05,0.853,0.0913,0.548,116.988,257076,1,3Wwmq8WUjZoDmzcZ5EJriJ
0.579,0.543,-10.291,0.0566,0.217,0.0,0.1,0.233,149.987,204957,0,3wWoBdVGjirgIW2whuzkBc
0.23,0.895,-14.901,0.057,0.0371,0.877,0.402,0.301,99.024,210693,0,3wWWyyeTPHrC9mDKQ9Zu2w
0.66,0.249,-15.655,0.0438,0.691,0.779,0.117,0.036,107.977,132958,4,3wXAeVIUbRF9pReSBdgpkE
0.665,0.57,-6.896,0.0341,0.066,2.98e-06,0.0822,0.396,95.983,194864,1,3wXw9CsZsxca37dbzHUx4g
0.107,0.995,-3.539,0.206,2.53e-06,0.872,0.397,0.0398,167.016,332481,0,3WYESXK24iwtW0Yi09g7zB
0.584,0.543,-5.391,0.0277,0.27,0.000169,0.0589,0.71,169.11,230067,1,3wYl7lRiqN3Z685E7LuA6k
0.493,0.335,-13.986,0.218,0.866,0.00174,0.115,0.279,93.603,288618,2,3wyLILirr6oFIFw1vYuktv
0.646,0.761,-2.557,0.0385,0.0714,0.0,0.222,0.472,129.916,167308,1,3wYOGJYD31sLRmBgCvWxa4
0.888,0.569,-6.161,0.338,0.192,0.0,0.684,0.65,99.037,318500,1,3WyuJLNrlKTX8U17uorA3H
0.477,0.757,-5.113,0.0326,0.0853,4.34e-06,0.235,0.332,76.969,220116,0,3WZ1LW2FwEWVLI3nf59WZb
0.357,0.935,-11.955,0.0476,0.00166,0.00154,0.0677,0.337,154.286,354000,0,3WZ6545zSdedA63ENmK52w
0.579,0.919,-5.242,0.0356,0.0636,0.00603,0.134,0.2,120.003,234684,0,3wZNfK4KATlxIaWf0evAWV
0.561,0.964,-3.312,0.0487,0.000143,0.0,0.0603,0.579,105.009,224423,1,3wZZzzTEdLRYLVTp0UnaFH
0.331,0.00426,-26.227,0.0538,0.993,0.968,0.11,0.444,76.151,121321,4,3X1K0wUJNK4GSSxcmSeMaF
0.191,0.935,-7.202,0.0832,0.013,0.035,0.255,0.147,170.759,174280,0,3x1v1RKiUkexlRJRzz8pJg
0.543,0.307,-18.253,0.0414,0.334,0.0,0.044,0.649,168.169,258613,2,3x1v32I3SZNvC7q7bDhcGm
0.651,0.661,-11.405,0.0511,0.265,0.00313,0.106,0.489,156.371,378707,1,3x2bXiU0o4WbsPkawXlfDA
0.442,0.0895,-26.393,0.0306,0.893,0.446,0.0981,0.356,88.841,214856,4,3x310Zjn7DxrsIxjOuHR7I
0.438,0.0734,-24.272,0.0406,0.995,0.879,0.105,0.309,91.694,157750,4,3X33rbr4eKMV3AtRcCuDIS
0.638,0.504,-6.269,0.065,0.897,0.83,0.11,0.633,116.632,129613,2,3X4a2AYRrq5H5QWySInuyU
0.702,0.349,-17.563,0.945,0.521,0.0,0.153,0.637,106.334,337212,3,3X4T9YlUuA3VUpxWd0IBYn
0.468,0.621,-7.373,0.0339,0.333,0.00473,0.115,0.262,81.433,236400,2,3X4VOeSsQs7knyH0Uztslz
0.545,0.74,-7.081,0.0343,0.118,0.00012,0.192,0.29,92.007,183979,0,3X4YuIXeQo5kf34mM0gtju
0.412,0.995,-2.851,0.216,9.19e-05,0.00126,0.344,0.0936,145.02,275875,0,3x55ZUGp740NTVGOySqsBI
0.452,0.52,-14.606,0.0665,0.97,0.915,0.11,0.193,123.819,142761,4,3X5cgqoizZxxohjeNqoL2k
0.767,0.702,-5.919,0.0631,0.577,0.0,0.348,0.753,143.16,162429,1,3x5gP4wpAvAk6gjgGQyu9d
0.395,0.82,-3.256,0.0454,0.0201,0.0,0.0744,0.451,83.435,222027,0,3x6QbnhKGxweFWdqDl8289
0.714,0.104,-24.115,0.944,0.507,0.0,0.357,0.155,102.305,164171,3,3X7ge0mHBUk8YzvGa1cusg
0.724,0.133,-10.53,0.124,0.81,0.827,0.0996,0.433,81.981,97000,2,3x7mxtPVxglXtQ3pNMXyYG
0.689,0.659,-4.448,0.0343,0.267,0.00117,0.203,0.37,99.987,255600,1,3X8AJHRC435k1l4c6OjecV
0.36,0.324,-12.806,0.0341,0.924,0.00962,0.127,0.293,121.156,242645,2,3x8BbfoJxLDga64torM7lL
0.971,0.4,-7.154,0.0487,0.0833,0.000661,0.108,0.652,119.953,204760,1,3X8gOyVXP93Tslnz9Bxw24
0.467,0.257,-10.123,0.0314,0.775,0.0,0.118,0.255,106.605,228000,2,3x8IsQzb1KhPPo6zNGzzL1
0.558,0.778,-10.321,0.0688,0.0225,0.73,0.564,0.506,114.132,74784,0,3x91qHShdsZjZr5f3eKtcU
0.495,0.743,-4.021,0.0341,0.000748,0.393,0.322,0.151,140.047,244286,0,3x94KfC5QAsqFKjUGQBH4k
0.691,0.539,-10.239,0.0561,0.0695,0.102,0.0732,0.732,134.987,227320,1,3XAdDEF83wTHDEZfZ7fvNz
0.624,0.556,-7.53,0.0338,0.168,0.801,0.0988,0.292,130.106,373914,0,3xATEhxjTSArvaWteLLtZg
0.552,0.65,-7.199,0.128,0.422,0.000275,0.372,0.316,167.788,180019,0,3xaugmCyXrVkrDTXbFkMW3
0.733,0.508,-11.183,0.0386,0.000479,0.882,0.0923,0.221,126.002,340831,0,3xaYNulG8k2OZaAOpPbvbu
0.76,0.911,-7.839,0.0536,0.00993,0.731,0.121,0.8,125.981,232381,1,3xBIuWszddOlPdxGY0GE6O
0.603,0.868,-7.879,0.0887,0.0136,7.04e-06,0.0767,0.679,131.532,155720,1,3XBPCbTU9rSGuyuK7Xbj4B
0.691,0.233,-24.479,0.917,0.97,0.0,0.376,0.647,128.084,236440,3,3xBr6Fd3gYhoxK0I4yJfgo
0.519,0.369,-13.43,0.0357,0.837,0.162,0.127,0.677,68.875,173133,2,3xBWfh0s2XgT65AGgMPsj6
0.553,0.228,-16.224,0.472,0.326,0.0,0.239,0.669,95.316,386107,3,3xCbv2YXgAsbNhzY0pQqOZ
0.461,0.583,-10.237,0.0363,0.0324,0.0766,0.244,0.651,117.258,348427,1,3xccSqNeyY22jMzvp6j7Jp
0.584,0.0188,-28.329,0.591,0.933,1.82e-06,0.316,0.272,101.453,766107,3,3XCGdovsfhBD5bXKuFBeVQ
0.603,0.187,-31.124,0.608,0.89,1.73e-06,0.346,0.334,45.6,67400,3,3xcLrGuE7ES79PG1fginA6
0.62,0.297,-10.292,0.0327,0.72,0.0,0.0709,0.252,132.05,169004,2,3XcRFpPw0yA8uQFrfjYOU0
0.498,0.282,-12.142,0.0377,0.811,0.00276,0.111,0.204,147.794,220117,2,3XcTCYdB6raO8X1fu9HzW7
0.657,0.423,-10.465,0.0308,0.361,0.0,0.31,0.842,133.612,178533,1,3XcuLPQb1LG13ZJEEa6wUI
0.69,0.342,-14.344,0.0324,0.146,0.839,0.106,0.329,120.055,318000,2,3xcztXKdCQVxuQtPibei57
0.633,0.878,-3.134,0.261,0.0821,0.0,0.244,0.722,134.307,241500,1,3XDAF8W3lnKfjwFITAsjCj
0.537,0.66,-7.174,0.0296,0.455,0.0,0.135,0.574,148.096,298373,1,3xdjjKMcMOFgo1eQrfbogM
0.573,0.3,-12.774,0.0366,0.803,0.000338,0.0773,0.181,67.511,189613,2,3xDvZswTmnHBWsB39z6Sbn
0.482,0.103,-28.133,0.0315,0.987,0.909,0.0979,0.308,107.59,132000,4,3xE0JN7dBupo1lrr6WvZSl
0.483,0.612,-15.796,0.957,0.926,0.0,0.956,0.397,63.32,212733,3,3xE2gPmhHjC9onjBXE7d4W
0.651,0.533,-8.726,0.0592,0.131,0.181,0.158,0.573,79.538,274424,1,3xeM8VBsUEcrCZK61hojGn
0.195,0.0641,-20.318,0.0359,0.988,0.747,0.104,0.0433,96.959,217592,4,3xeXkQ3g2J1kBo5ex8uM2H
0.636,0.637,-4.889,0.0752,0.401,0.0,0.0821,0.322,140.058,191093,1,3XF1qOnui5TuVURsgevtSc
0.774,0.576,-8.28,0.0873,0.0161,2.68e-05,0.0946,0.729,142.998,147692,1,3Xf62ay77jj4Vgex0lllNW
0.739,0.774,-8.203,0.0429,0.313,0.772,0.0904,0.313,135.019,225889,0,3XFg8AYQPxyB6UBzQvGcGs
0.39,0.805,-7.564,0.0502,0.000821,0.148,0.229,0.35,152.31,385427,0,3XFjHCb8p839r6YhxsDu2c
0.323,0.244,-11.499,0.0293,0.776,1.02e-06,0.153,0.19,79.948,226840,2,3XFkhxO5jo2hBOWNzIQ9UB
0.312,0.892,-2.529,0.0666,0.000209,0.809,0.101,0.033,112.639,282835,0,3XfvTelX1xYLgwgpzfd8qi
0.389,0.748,-4.461,0.0805,0.000821,0.00058,0.358,0.216,78.056,189707,0,3xgK660fsZH7ZDcOMfIdfB
0.571,0.143,-29.75,0.6,0.853,0.0,0.351,0.326,130.598,63400,3,3XgkAnLsP9ofpqlZcL9rzc
0.661,0.812,-7.506,0.123,0.0739,0.695,0.252,0.672,115.742,689107,1,3xGM1V2E9eLs4UMeCkh9CJ
0.112,0.198,-14.189,0.0348,0.981,0.272,0.0802,0.0637,71.592,401227,4,3XHlelb6KGUaWa3UOxcmsW
0.58,0.493,-3.53,0.0383,0.399,0.0,0.0829,0.256,121.904,187653,2,3XhlY1x0LcIyHpZJB1g6WS
0.699,0.837,-9.72,0.0445,0.0174,0.948,0.0513,0.342,126.014,415238,0,3XHORygIaZ3k7EKNnbZEUV
0.666,0.854,-5.935,0.0509,0.278,0.00114,0.139,0.662,124.1,260933,1,3XhW0HxbXXBMTeE9OCiPSe
0.549,0.108,-17.948,0.135,0.971,0.0195,0.114,0.265,71.029,174120,2,3Xi4Hu8BcUNdUBmBjpkh20
0.712,0.178,-25.885,0.939,0.251,0.0,0.452,0.195,113.039,2464798,3,3XI4W1pyRrxhmF55Klz1xA
0.522,0.202,-21.286,0.0373,0.914,0.894,0.0753,0.445,93.449,305360,4,3xIiziHx2vARSCV9zom7F9
0.697,0.53,-7.474,0.0413,0.253,0.0,0.598,0.408,117.971,159079,0,3xijzRdlKYMuEQDVZTYlg9
0.719,0.374,-17.472,0.949,0.719,0.0,0.186,0.609,126.489,539133,3,3XIqR6nauXVTGuURllV4Ls
0.713,0.575,-9.824,0.0519,0.0274,0.831,0.11,0.557,124.002,388384,1,3XIxirIQu4Tk4nhufYnUie
0.536,0.88,-3.557,0.0608,0.0924,4.57e-05,0.294,0.188,129.967,204923,0,3xJ3jphDM8aCDZFsJxSZIr
0.644,0.124,-17.784,0.034,0.91,0.000295,0.103,0.34,82.902,341467,2,3xjaiUvS1ilQFVR5WtzxX5
0.15,0.0586,-28.755,0.0443,0.857,0.833,0.128,0.0357,137.555,171760,4,3xjsbk8OtU1uR3FuOPS2NT
0.244,0.595,-9.186,0.0343,0.277,0.718,0.222,0.225,106.397,339331,0,3XjsdEun6XcO2Gs4lJCueH
0.657,0.545,-6.141,0.0371,0.05,1.81e-06,0.193,0.589,92.088,190830,1,3XJV73RAVIVfLKLV7eevuG
0.279,0.0257,-24.824,0.0381,0.948,0.94,0.0903,0.0421,130.01,236981,4,3xjw05QjP8v7aQAqRZsiTw
0.361,0.844,-4.073,0.0514,9.33e-05,0.0208,0.169,0.565,153.056,197907,0,3XJWtFxgZdEn1pyFlirO1l
0.47,0.0408,-23.719,0.0364,0.961,0.958,0.112,0.193,51.434,322628,4,3xKchgf19FmMrNNxC0SpT1
0.474,0.866,-6.365,0.0442,0.000789,0.00357,0.0463,0.94,170.955,237200,1,3XKGFDN39V5rTxSqUkgIC2
0.741,0.911,-5.701,0.129,0.241,0.731,0.104,0.492,116.859,277000,1,3xKJKfGApC1yoX2qk17bqA
0.612,0.211,-21.596,0.938,0.836,0.0,0.143,0.629,142.581,139728,3,3XkLACCJHPY51ukQEfAFTG
0.544,0.552,-7.45,0.0991,0.67,4.57e-05,0.415,0.554,159.738,184516,2,3xKsf9qdS1CyvXSMEid6g8
0.41,0.874,-4.286,0.0907,0.197,0.0,0.0843,0.824,107.08,205933,1,3xKsPtA5XG91Zlh0SyycmM
0.654,0.928,-3.406,0.0717,0.00366,0.002,0.139,0.52,130.951,201960,1,3xktQXIr1OD3ENc19viwDP
0.642,0.306,-23.626,0.0509,0.84,0.904,0.101,0.0399,99.984,185853,4,3XkUCBouaD0NOAjfbi5D95
0.367,0.379,-14.512,0.0715,0.912,0.0341,0.0527,0.204,133.296,150973,2,3XkX9n98y4eEhMPPTUSuwS
0.781,0.0887,-26.19,0.95,0.502,0.0,0.329,0.485,106.651,55478,3,3XKZYPM9SntSAZomrcofGg
0.419,0.237,-14.936,0.0334,0.915,0.807,0.123,0.082,117.069,217606,4,3XlDJDs3udH7l0H7bwk0WY
0.663,0.551,-7.842,0.0353,0.07,2.11e-05,0.176,0.354,89.992,214668,1,3XlE1iWXYyK4e0jtGef286
0.736,0.53,-6.111,0.0965,0.465,0.0,0.093,0.558,149.968,123693,1,3XlfIcjySCq9WqiYbqp4er
0.553,0.576,-13.458,0.0304,0.191,0.00664,0.0365,0.457,109.827,298333,1,3Xls4cNOwy01dtrNXb1inG
0.251,0.996,-4.685,0.318,0.000145,0.456,0.208,0.0359,100.634,169940,0,3XlWMJsnmCApzdaTioPLwU
0.324,0.293,-11.969,0.0383,0.838,0.04,0.481,0.269,118.222,203467,2,3XLWO3f18mpSJqAGMCyJnp
0.656,0.22,-11.05,0.0365,0.9,0.0,0.112,0.441,113.725,189500,2,3xm2OKIlHN2HiDA4ZxeOVo
0.46,0.316,-10.644,0.0426,0.932,2.35e-06,0.162,0.673,186.167,186653,2,3xM6VgByz6g9loXIyPvEcR
0.629,0.84,-8.005,0.0377,0.00139,0.845,0.37,0.114,123.02,289017,0,3xml45o5PxJw6Xlp8sfPIC
0.25,0.0742,-24.739,0.0418,0.905,0.488,0.0922,0.188,118.478,262440,4,3xN3Oi1r5OvnsY8jnKmkM8
0.458,0.701,-12.004,0.0355,9.18e-05,0.906,0.465,0.721,141.631,383827,0,3XNaDfuS7dVHDxsZJXN90U
0.606,0.415,-8.317,0.0475,0.695,0.00149,0.174,0.405,137.775,168713,2,3XnDbrxxtA40HPIIRWLgRT
0.613,0.454,-17.379,0.946,0.875,0.0,0.128,0.582,68.085,316070,3,3xNNx37bKBF0dA5zHk9ZSS
0.611,0.845,-5.127,0.0538,0.00516,5.8e-06,0.189,0.8,95.008,206413,1,3xNTBhJ57eE1Vs8nwNHr4Q
0.798,0.493,-10.668,0.0466,0.949,0.777,0.115,0.307,126.002,168500,2,3xNXGFG9H7CXCtGcprGzpB
0.398,0.289,-12.53,0.0672,0.965,0.000281,0.692,0.296,108.034,349960,2,3xoIlBO94ZkhxhNKHd54Jm
0.428,0.498,-9.944,0.0445,0.714,0.0,0.095,0.298,139.769,240500,2,3xOpVX02XswrMpLr4qKaU5
0.411,0.974,-7.242,0.0794,0.00248,0.644,0.195,0.193,140.009,212503,0,3XpEy0vEJWIBhgp1F4vnWx
0.661,0.254,-12.294,0.686,0.555,0.0,0.146,0.153,101.664,457187,3,3XPgGWDqwaDXs1DqVQ1jk7
0.318,0.272,-15.792,0.0838,0.371,0.577,0.0906,0.0791,153.969,815675,2,3XPJDwND5XTqZF0AHzXo3L
0.422,0.178,-20.524,0.0593,0.994,0.94,0.139,0.45,159.437,182158,4,3xPtHYmTyh8Jc9VY4sq4Tw
0.338,0.0431,-18.624,0.0827,0.903,0.0,0.149,0.239,86.381,376867,2,3XpYX74xqUcl1d5UO7Ee0s
0.704,0.113,-27.055,0.93,0.327,0.0,0.0911,0.204,98.24,199453,3,3xQ0gEjjLslklZitj0xZns
0.457,0.907,-6.609,0.0855,0.000746,0.923,0.464,0.211,135.008,226758,0,3Xq50AEuD51gyDvk63vdgI
0.608,0.134,-17.45,0.909,0.455,0.0,0.239,0.331,171.88,539013,3,3xQcUlziS77FtR1fAB9LXK
0.641,0.122,-15.422,0.0644,0.742,0.879,0.0591,0.0661,137.803,92873,4,3XQH5S5KqRoqXFaoalSzwD
0.857,0.454,-14.66,0.0473,0.0825,0.00133,0.0594,0.916,125.347,235693,1,3xqprY7NBJ2GdJnyumnQNu
0.546,0.101,-17.03,0.079,0.955,0.696,0.114,0.299,91.642,113525,4,3xqu6XvFfZ3GyYi09kc2To
0.756,0.417,-12.201,0.384,0.126,4.43e-05,0.375,0.463,180.062,216092,1,3XQvocnKfdOlLYpe78kzxl
0.491,0.966,-3.896,0.133,0.0787,0.0,0.281,0.48,147.836,133547,0,3XQYMVFcjIPJTWhwZj8GOH
0.549,0.413,-5.587,0.0362,0.756,0.0,0.0939,0.29,139.981,225920,2,3xRcQ04b0l5RiU2w7lJhCD
0.598,0.343,-11.04,0.025,0.853,0.0219,0.123,0.419,103.984,202107,2,3XRDrBtoCJAMDQJgSzJ9WT
0.861,0.69,-7.738,0.113,0.034,5.63e-05,0.163,0.744,98.048,196723,1,3xrjxWfJ0oZ7GPcPIYmmkP
0.662,0.741,-5.406,0.0334,0.00165,0.0303,0.114,0.404,131.0,188960,1,3xrn9i8zhNZsTtcoWgQEAd
0.65,0.798,-8.126,0.0541,0.441,0.000706,0.137,0.464,110.646,213707,1,3XrPNRdFbGZESTGPte23dD
0.455,0.866,-10.215,0.0591,0.0637,0.0,0.222,0.676,102.115,428222,1,3xrqE1ZGbvWHpsxnOPc8g4
0.735,0.65,-5.815,0.0737,0.161,0.21,0.109,0.122,122.048,209600,0,3xrSAFB6cXBHwLylbCP4sr
0.543,0.696,-4.572,0.0426,0.601,0.215,0.384,0.849,92.15,253747,1,3xRzUblYGZhVs52fMjii7R
0.878,0.433,-10.157,0.0447,0.161,0.00059,0.362,0.787,90.114,196493,1,3Xsc1y42iRTDzn1PPiJOQY
0.667,0.791,-4.329,0.0319,0.00778,1.19e-05,0.415,0.421,89.956,222667,1,3XSczvk4MRteOw4Yx3lqMU
0.577,0.479,-6.119,0.0341,0.308,0.0,0.0658,0.363,87.95,216347,2,3XSKr9W6en5bqpAr2x1CfC
0.373,0.0314,-26.87,0.0404,0.994,0.813,0.107,0.331,66.378,104101,4,3xSMHqImMckctNyDwbc6dy
0.543,0.0238,-23.136,0.234,0.936,3.19e-05,0.201,0.275,111.569,849133,3,3XSSAe65c6iBUNIXikdFBu
0.668,0.145,-17.12,0.956,0.755,0.0,0.205,0.342,95.38,873613,3,3xt0N8r3KQ8UESl4gJAAx4
0.556,0.546,-13.215,0.0285,0.117,0.845,0.115,0.427,91.887,447999,0,3XtFDis6KnAOopdjnUmI1k
0.321,0.142,-19.872,0.0538,0.968,1.09e-05,0.676,0.138,101.543,130987,2,3XtMixNsAcCnZPUiHT81eh
0.527,0.107,-11.375,0.0338,0.457,0.0,0.138,0.317,119.622,162647,2,3xtqerkO14wOBq7moeYHqI
0.57,0.157,-12.813,0.0379,0.956,6.89e-05,0.11,0.515,123.276,176959,2,3xTqO5pmcvcQ42RIYodPNO
0.0956,0.0724,-22.319,0.038,0.968,0.87,0.101,0.0384,85.743,187680,4,3XtT67dnbQSTyaulBRSGmk
0.618,0.122,-14.139,0.468,0.0146,5.94e-06,0.0854,0.129,169.887,159987,2,3xtxSFBRGzDgzRF4wqsFW9
0.246,0.13,-21.49,0.0872,0.913,0.00235,0.773,0.345,93.865,262213,2,3xuCncPDRftvdoD4tzSpu0
0.632,0.207,-15.898,0.614,0.973,0.0,0.647,0.593,83.482,165053,3,3XudtnIvvGgT7vdqDvVMCW
0.58,0.553,-6.047,0.0272,0.38,0.14,0.0625,0.403,139.977,195213,1,3xuE0GvFWLgZIWZAa4PQwy
0.486,0.374,-9.205,0.0294,0.667,1.16e-06,0.116,0.255,88.17,229467,2,3XujDGA7LqWSHNQ0PaE7X0
0.73,0.437,-7.895,0.0386,0.45,0.0,0.105,0.795,122.989,216107,1,3XUKAzSuLQjgAlAXY2pQoC
0.83,0.722,-4.758,0.0971,0.0893,0.0,0.105,0.46,154.931,137856,1,3xUn4I8wKVmZWJip2GrYcU
0.753,0.461,-8.857,0.0585,0.496,0.000372,0.116,0.897,103.919,179908,1,3xUoFmauSdcqntvnmc39XZ
0.301,0.0194,-26.948,0.0401,0.966,0.927,0.0988,0.059,112.158,156750,4,3XUoK60Lyhtf9qyqJrppKq
0.532,0.832,-5.958,0.122,0.0986,9.22e-05,0.657,0.771,176.155,176853,0,3xUsaaH6oCG1w8kD1oGhGW
0.365,0.705,-5.984,0.0887,0.0377,0.258,0.396,0.229,148.23,179501,0,3XussQ7yygu3uoAPEDlwhi
