danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,k_cluster
0.627,0.827,-8.498,0.0582,0.00466,0.765,0.0707,0.578,173.044,319142,0
0.697,0.294,-17.379,0.957,0.598,0.0,0.498,0.584,84.063,538038,3
0.464,0.00932,-28.366,0.123,0.921,0.0,0.291,0.333,97.463,606867,2
0.623,0.293,-16.693,0.965,0.297,0.0,0.541,0.483,80.275,917002,3
0.852,0.61,-5.856,0.049,0.734,5.97e-06,0.111,0.713,117.99,156546,1
0.379,0.103,-22.223,0.184,0.972,0.0,0.222,0.21,201.736,103440,2
0.665,0.252,-14.853,0.933,0.499,0.0,0.76,0.29,105.793,788533,3
0.434,0.538,-9.493,0.0371,0.0802,0.000301,0.36,0.189,127.896,201763,0
0.55,0.193,-11.616,0.0267,0.898,0.0116,0.117,0.221,92.45,208105,2
0.498,0.404,-7.929,0.0276,0.86,0.00413,0.0943,0.0722,92.76,342725,2
0.532,0.0657,-19.136,0.0406,0.94,0.00488,0.0946,0.292,128.607,201440,2
0.578,0.0497,-33.987,0.881,0.879,0.0,0.112,0.282,84.883,417437,3
0.658,0.473,-7.632,0.0463,0.367,0.0,0.187,0.563,98.022,178140,1
0.177,0.123,-19.588,0.0454,0.913,0.981,0.11,0.0397,84.516,181684,4
0.683,0.147,-21.041,0.0345,0.893,0.179,0.107,0.0397,105.087,206286,2
0.591,0.574,-13.225,0.822,0.837,0.0,0.268,0.382,86.256,189267,3
0.409,0.924,-2.645,0.0484,0.00233,0.06,0.0989,0.194,173.999,181724,0
0.364,0.152,-20.789,0.0882,0.812,0.00141,0.0909,0.48,83.327,76906,2
0.392,0.964,-4.441,0.0644,7.13e-05,0.0387,0.106,0.269,167.024,200547,0
0.329,0.0172,-32.193,0.0456,0.995,0.938,0.0968,0.283,137.644,179500,4
0.403,0.281,-10.365,0.0292,0.454,0.0,0.106,0.182,112.881,232880,2
0.786,0.887,-3.886,0.0518,0.0263,0.812,0.338,0.682,126.982,168937,1
0.346,0.808,-5.791,0.0302,0.0106,0.685,0.247,0.706,219.331,301867,0
0.874,0.614,-8.118,0.0484,0.0271,0.682,0.253,0.567,121.966,232000,1
0.585,0.55,-7.342,0.0255,0.408,3.97e-05,0.115,0.839,78.176,218280,1
0.375,0.242,-14.066,0.0482,0.983,0.00144,0.427,0.152,119.492,420533,2
0.59,0.355,-14.051,0.0352,0.48,0.0,0.0585,0.499,133.03,216773,2
0.267,0.0362,-28.752,0.0403,0.97,0.982,0.112,0.0608,82.768,196627,4
0.661,0.0812,-17.953,0.148,0.987,0.725,0.11,0.328,168.177,247963,2
0.607,0.323,-16.23,0.925,0.749,0.0,0.643,0.396,91.501,895467,3
0.545,0.675,-6.474,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867,0
0.342,0.99,-6.887,0.133,1.5e-06,0.849,0.207,0.0782,154.488,342547,0
0.754,0.646,-5.795,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573,1
0.698,0.158,-22.899,0.953,0.338,0.0,0.422,0.474,103.993,2066914,3
0.597,0.812,-12.062,0.0315,0.0219,0.00106,0.102,0.823,135.68,218400,1
0.712,0.38,-13.861,0.896,0.863,0.0,0.936,0.471,128.538,279080,3
0.721,0.76,-7.319,0.0347,0.00123,0.672,0.0979,0.219,126.011,280000,0
0.392,0.879,-5.797,0.0593,0.00144,0.0018,0.322,0.23,127.943,202507,0
0.354,0.523,-5.938,0.0269,0.514,2.66e-05,0.139,0.179,176.688,203616,0
0.62,0.0805,-24.938,0.573,0.857,0.000244,0.104,0.343,112.238,667200,3
0.736,0.0807,-32.721,0.921,0.765,0.0,0.431,0.297,51.789,194000,3
0.807,0.546,-11.121,0.056,0.00737,0.871,0.119,0.68,123.001,472195,1
0.481,0.261,-12.153,0.0292,0.973,0.00568,0.112,0.495,91.995,218332,2
0.686,0.42,-12.75,0.0528,0.0242,0.00172,0.135,0.457,112.634,205893,1
0.727,0.506,-19.663,0.0413,0.234,0.00014,0.0734,0.947,109.998,194173,1
0.512,0.808,-5.214,0.0774,0.0115,0.0,0.102,0.579,142.005,188600,1
0.647,0.649,-7.183,0.0316,0.0119,0.102,0.16,0.572,119.997,293269,1
0.765,0.248,-15.335,0.952,0.772,0.0,0.211,0.497,97.857,42293,3
0.528,0.427,-8.926,0.0347,0.826,0.0,0.122,0.195,141.866,189071,2
0.346,0.85,-7.789,0.0529,8.87e-05,0.261,0.385,0.199,141.052,131200,0
0.641,0.956,-5.178,0.0362,0.304,0.892,0.935,0.789,107.942,199107,0
0.779,0.588,-7.562,0.189,0.11,0.0,0.103,0.554,109.98,150546,1
0.589,0.82,-9.602,0.0369,0.204,0.0188,0.423,0.787,117.307,252200,1
0.434,0.677,-7.535,0.119,0.384,0.0684,0.119,0.218,167.927,204209,0
0.303,0.348,-10.504,0.0344,0.822,0.249,0.0887,0.372,105.792,408267,2
0.156,0.874,-8.429,0.192,0.39,0.754,0.354,0.608,197.734,127000,0
0.378,0.955,-2.43,0.0506,2.41e-05,0.704,0.114,0.0371,174.114,271724,0
0.663,0.28,-19.571,0.834,0.965,2.15e-06,0.112,0.537,111.128,126693,3
0.476,0.0161,-26.698,0.0697,0.994,0.952,0.084,0.304,54.812,133500,4
0.733,0.676,-5.655,0.0432,0.0697,0.0,0.208,0.701,97.448,226581,1
0.781,0.0368,-18.785,0.388,0.954,0.0,0.331,0.505,75.163,40680,3
0.327,0.0462,-24.656,0.0387,0.991,0.903,0.195,0.0339,111.606,369587,4
0.63,0.179,-25.218,0.9,0.873,3.24e-06,0.405,0.506,101.124,624480,3
0.581,0.0352,-22.221,0.0924,0.995,0.968,0.102,0.139,143.345,143185,4
0.359,0.788,-6.186,0.044,0.00239,0.00179,0.121,0.112,150.008,265746,0
0.326,0.284,-13.131,0.0383,0.902,0.922,0.126,0.213,120.732,576653,4
0.382,0.867,-7.426,0.0399,5.91e-06,0.581,0.196,0.453,87.309,298253,0
0.68,0.717,-4.543,0.0428,0.195,0.0,0.32,0.532,123.045,251813,1
0.58,0.293,-13.18,0.384,0.168,1.72e-05,0.158,0.168,211.668,249523,0
0.629,0.985,-3.619,0.0714,0.0526,0.269,0.235,0.304,127.983,157814,0
0.939,0.72,-7.119,0.0869,0.00188,0.827,0.0412,0.509,123.992,250767,1
0.757,0.657,-8.993,0.155,0.0141,0.000716,0.114,0.389,120.064,202000,1
0.453,0.496,-5.785,0.0453,0.554,2.65e-05,0.0772,0.501,80.994,239317,2
0.243,0.118,-26.352,0.0482,0.976,0.0067,0.12,0.162,105.002,152373,4
0.79,0.63,-5.957,0.0378,0.179,0.00254,0.142,0.878,104.986,186983,1
0.644,0.551,-8.284,0.032,0.0921,0.85,0.076,0.454,140.016,216000,1
0.759,0.197,-22.752,0.834,0.945,0.0,0.115,0.533,53.156,174827,3
0.696,0.128,-27.886,0.711,0.677,0.0418,0.0912,0.316,125.534,58514,3
0.698,0.247,-9.323,0.0322,0.695,0.814,0.126,0.083,90.0,206098,2
0.699,0.464,-8.933,0.0744,0.39,0.171,0.315,0.283,110.986,287871,2
0.705,0.504,-11.33,0.0323,0.18,0.00393,0.126,0.177,133.077,227947,2
0.605,0.289,-16.923,0.863,0.937,0.0,0.356,0.677,149.336,135973,3
0.679,0.102,-14.799,0.8,0.545,2.04e-06,0.0989,0.12,111.604,581187,3
0.429,0.899,-3.633,0.0455,0.000614,0.00028,0.0934,0.382,132.412,209387,0
0.547,0.0473,-29.571,0.0554,0.996,0.935,0.0916,0.363,75.711,285667,4
0.461,0.986,-4.543,0.182,0.00013,0.0594,0.361,0.262,95.794,174427,0
0.724,0.614,-11.169,0.098,0.217,0.81,0.0919,0.755,114.857,340729,1
0.417,0.74,-9.159,0.0283,0.399,0.905,0.106,0.745,136.234,308773,1
0.515,0.964,-2.827,0.0469,0.0001,7.85e-06,0.343,0.757,145.009,234547,1
0.793,0.904,-4.526,0.281,0.129,0.0,0.0906,0.619,125.953,158214,1
0.666,0.52,-8.543,0.172,0.0053,0.0322,0.508,0.501,168.019,194772,0
0.715,0.201,-20.945,0.884,0.906,0.0,0.117,0.465,125.793,339347,3
0.385,0.371,-13.365,0.0504,0.941,0.0445,0.108,0.0796,122.177,249228,2
0.691,0.754,-6.185,0.191,0.0396,0.0,0.326,0.723,90.842,216285,1
0.605,0.531,-14.007,0.0347,0.308,0.00549,0.194,0.58,132.874,282800,1
0.352,0.571,-3.801,0.0441,3e-05,0.00885,0.125,0.53,99.202,211373,0
0.64,0.69,-9.718,0.0528,0.0077,0.849,0.0841,0.0465,124.996,515760,0
0.673,0.357,-7.087,0.0288,0.434,1.37e-05,0.313,0.547,107.984,163342,1
0.366,0.824,-6.481,0.0561,3.9e-06,0.183,0.333,0.166,123.962,274718,0
0.782,0.691,-5.594,0.0326,0.223,0.662,0.0553,0.735,98.971,216689,1
0.877,0.721,-2.96,0.0568,0.0383,0.355,0.225,0.225,122.003,197627,1
0.554,0.748,-5.535,0.0669,0.0547,0.0,0.112,0.286,160.1,229733,0
0.571,0.708,-4.74,0.0329,0.00407,0.0,0.125,0.398,109.899,168667,1
0.684,0.171,-19.072,0.923,0.803,4.7e-06,0.134,0.304,102.257,1021307,3
0.411,0.953,-5.102,0.0762,0.00581,0.0699,0.349,0.118,150.083,198400,0
0.642,0.443,-12.692,0.0624,0.00171,0.581,0.111,0.355,126.925,262373,0
0.335,0.742,-7.49,0.039,7.57e-05,0.74,0.0837,0.381,114.745,312747,0
0.414,0.307,-13.359,0.119,0.953,7.3e-05,0.163,0.265,130.838,208587,2
0.363,0.12,-11.662,0.0358,0.899,2.34e-05,0.162,0.176,71.024,253597,2
0.543,0.84,-4.786,0.0411,0.0253,0.0,0.542,0.379,81.947,179988,0
0.341,0.924,-2.904,0.0546,1.48e-05,0.0,0.339,0.456,164.017,204423,0
0.457,0.261,-8.913,0.0485,0.716,0.0,0.0829,0.185,80.117,313259,2
0.789,0.709,-5.157,0.294,0.261,0.0,0.146,0.656,88.048,191119,1
0.464,0.966,-4.253,0.114,6.43e-06,0.213,0.144,0.168,130.014,238987,0
0.418,0.449,-9.113,0.059,0.483,0.000349,0.306,0.107,127.169,293499,2
0.478,0.813,-3.618,0.295,0.724,0.0,0.987,0.473,116.85,234680,0
0.73,0.205,-15.489,0.0957,0.872,0.0593,0.095,0.206,124.989,199385,2
0.198,0.141,-21.358,0.0379,0.806,0.835,0.0961,0.0334,74.184,221089,4
0.676,0.26,-16.323,0.0498,0.835,0.0453,0.15,0.581,116.133,282760,2
0.456,0.752,-8.121,0.09,0.0095,0.00145,0.0573,0.897,183.569,179600,1
0.363,0.296,-13.663,0.0568,0.971,0.0005,0.167,0.469,81.233,199187,2
0.634,0.402,-9.011,0.0313,0.849,7.36e-06,0.0678,0.247,85.003,231572,2
0.288,0.287,-14.772,0.0617,0.939,1.11e-05,0.684,0.29,78.51,255000,2
0.723,0.111,-15.101,0.143,0.902,0.857,0.104,0.733,78.986,59600,2
0.748,0.351,-10.96,0.033,0.818,0.00117,0.106,0.758,108.862,189216,1
0.528,0.295,-10.838,0.0371,0.867,0.00199,0.125,0.246,119.984,161725,2
0.623,0.654,-5.675,0.0372,0.0545,0.0,0.0838,0.401,95.921,220291,1
0.626,0.895,-4.359,0.0817,0.000121,0.0679,0.198,0.6,104.999,138424,1
0.14,0.0385,-26.885,0.0474,0.952,0.0288,0.0902,0.0393,91.626,936104,4
0.48,0.908,-5.466,0.0453,5.45e-06,0.856,0.0943,0.312,95.1,220450,0
0.685,0.0399,-21.653,0.64,0.948,0.000221,0.172,0.533,95.194,96200,3
0.637,0.275,-11.324,0.0341,0.832,0.02,0.0707,0.28,105.33,257532,2
0.383,0.833,-4.434,0.0418,0.00904,0.0192,0.0995,0.782,133.178,143964,1
0.166,0.0125,-29.248,0.042,0.974,0.882,0.119,0.0368,66.19,161245,4
0.715,0.661,-6.402,0.151,0.277,1.78e-05,0.113,0.484,155.891,198596,1
0.549,0.573,-7.285,0.0333,0.719,0.0665,0.442,0.797,131.123,227453,1
0.425,0.846,-6.17,0.0438,0.0946,0.0,0.499,0.657,138.86,253627,0
0.468,0.977,-4.839,0.109,2.6e-05,0.824,0.158,0.0898,124.917,287933,0
0.503,0.503,-7.497,0.0275,0.102,0.0,0.282,0.867,170.436,170773,1
0.68,0.14,-24.167,0.947,0.65,0.0,0.0889,0.658,78.696,332264,3
0.412,0.889,-4.515,0.0329,6.04e-05,0.0,0.425,0.506,98.968,287627,0
0.64,0.296,-14.904,0.921,0.989,9.04e-05,0.152,0.557,87.036,1726329,3
0.472,0.679,-9.961,0.0623,0.403,1.02e-06,0.109,0.544,120.197,366573,1
0.603,0.596,-8.029,0.0728,0.395,2.31e-06,0.451,0.502,128.129,172747,1
0.284,0.975,-3.036,0.135,1.23e-05,0.797,0.152,0.114,159.174,273850,0
0.526,0.862,-6.003,0.0905,0.0144,0.0597,0.229,0.528,90.052,195200,1
0.754,0.424,-10.987,0.046,0.656,0.464,0.221,0.838,132.097,243747,1
0.719,0.493,-7.459,0.0811,0.36,0.0,0.0881,0.697,105.219,168402,1
0.703,0.742,-5.542,0.0454,0.0509,0.000636,0.625,0.812,94.926,192824,1
0.456,0.997,-3.994,0.117,0.00155,0.961,0.0602,0.139,140.019,466286,0
0.722,0.789,-4.364,0.0967,0.0372,0.142,0.0551,0.819,78.504,269173,1
0.736,0.37,-14.934,0.0741,0.123,0.632,0.0821,0.644,165.283,230027,1
0.679,0.0699,-25.107,0.573,0.225,0.0,0.054,0.289,101.411,346440,3
0.526,0.675,-8.276,0.0274,0.117,0.0001,0.138,0.73,90.008,214960,1
0.697,0.122,-20.688,0.942,0.54,5.98e-06,0.106,0.403,82.103,55867,3
0.582,0.299,-17.146,0.886,0.983,0.000114,0.0902,0.313,77.977,3332964,3
0.545,0.00859,-20.954,0.356,0.167,0.0,0.347,0.488,82.777,499136,3
0.453,0.987,-4.485,0.0889,0.0195,0.283,0.268,0.316,123.544,273480,0
0.707,0.351,-15.53,0.0322,0.41,0.881,0.1,0.403,120.01,299281,2
0.87,0.657,-7.32,0.0522,0.149,0.0102,0.053,0.893,110.596,495400,1
0.787,0.343,-11.413,0.0298,0.895,0.0275,0.11,0.47,100.007,159600,2
0.634,0.309,-15.715,0.895,0.567,0.0,0.19,0.535,95.57,894824,3
0.553,0.153,-19.777,0.933,0.137,0.0,0.13,0.367,216.002,101168,3
0.697,0.567,-6.389,0.0631,0.349,0.0,0.188,0.298,101.001,185445,1
0.372,0.879,-4.401,0.0463,0.0507,0.00205,0.075,0.86,160.117,325560,1
0.662,0.758,-7.385,0.0511,0.0435,0.000307,0.267,0.531,140.015,129348,1
0.692,0.911,-5.098,0.177,0.0149,7.34e-05,0.112,0.801,138.975,190453,1
0.268,0.0195,-32.624,0.0513,0.995,0.918,0.076,0.0382,67.845,183995,4
0.881,0.697,-5.613,0.27,0.129,1.39e-06,0.0834,0.434,97.012,176618,1
0.563,0.991,-5.461,0.0394,0.0193,0.907,0.156,0.0727,122.935,230244,0
0.744,0.693,-6.563,0.0261,0.293,0.00056,0.305,0.896,99.048,228553,1
0.46,0.00559,-32.913,0.126,0.996,0.968,0.105,0.35,74.67,130098,4
0.728,0.0397,-21.203,0.507,0.635,1.99e-05,0.058,0.263,116.67,230800,3
0.399,0.87,-2.517,0.0376,0.0482,0.0,0.0868,0.204,150.021,192000,0
0.656,0.927,-3.396,0.0821,0.00364,0.00328,0.155,0.616,130.898,201960,1
0.333,0.366,-7.669,0.0297,0.383,0.00474,0.114,0.343,105.879,210987,2
0.663,0.288,-18.772,0.897,0.971,2.57e-05,0.167,0.462,101.424,264920,3
0.671,0.916,-4.014,0.0397,0.0282,0.00762,0.24,0.803,126.01,189127,1
0.617,0.0457,-26.401,0.0344,0.937,0.641,0.0991,0.0967,99.48,192146,4
0.3,0.791,-6.394,0.0466,1.3e-06,0.872,0.129,0.317,116.261,258560,0
0.748,0.235,-14.066,0.092,0.776,0.922,0.0919,0.6,110.037,196727,2
0.774,0.71,-6.726,0.0747,0.419,3.77e-05,0.18,0.739,100.071,164583,1
0.5,0.164,-16.821,0.0409,0.83,0.0317,0.243,0.605,119.606,209339,2
0.0769,0.126,-20.701,0.0444,0.953,0.903,0.11,0.0341,80.831,201224,4
0.669,0.174,-19.581,0.945,0.826,0.0,0.381,0.46,86.011,70253,3
0.688,0.177,-14.297,0.893,0.901,4.41e-05,0.116,0.114,112.406,184760,3
0.767,0.909,-4.276,0.192,0.00854,6.81e-05,0.227,0.729,169.977,145627,1
0.608,0.872,-5.872,0.0404,0.153,0.00108,0.0507,0.323,106.981,255933,0
0.523,0.108,-12.895,0.0357,0.937,1.27e-06,0.143,0.334,147.524,228627,2
0.649,0.113,-23.027,0.941,0.944,0.0,0.142,0.516,89.535,107907,3
0.643,0.952,-3.588,0.129,0.0852,2.24e-06,0.306,0.588,126.187,173778,1
0.439,0.434,-14.918,0.0265,0.0783,4.87e-05,0.14,0.204,94.845,274707,2
0.592,0.136,-14.719,0.0976,0.559,0.0,0.401,0.531,88.877,116193,2
0.696,0.213,-18.495,0.919,0.294,0.0,0.165,0.437,103.216,2108137,3
0.338,0.108,-20.5,0.0374,0.982,0.927,0.106,0.201,125.24,257147,4
0.0793,0.921,-6.644,0.109,6.42e-05,0.934,0.333,0.0395,172.4,380650,0
0.16,0.125,-19.977,0.0385,0.985,0.901,0.0955,0.0319,70.628,320500,4
0.278,0.279,-19.035,0.0347,0.703,0.845,0.116,0.158,83.566,248571,4
0.635,0.839,-5.081,0.0742,0.336,0.73,0.0512,0.752,100.048,244451,1
0.323,0.803,-7.397,0.0369,7.35e-05,0.834,0.0957,0.386,144.755,943529,0
0.565,0.371,-12.354,0.0314,0.853,0.00232,0.0894,0.406,76.635,236800,2
0.498,0.858,-5.259,0.0661,0.159,0.0,0.262,0.778,132.718,241893,1
0.345,0.0475,-25.406,0.0399,0.995,0.943,0.107,0.106,69.705,187875,4
0.581,0.308,-16.346,0.932,0.99,0.0838,0.849,0.505,59.787,1717578,3
0.653,0.774,-2.84,0.0841,0.108,0.0,0.282,0.595,159.856,184560,1
0.611,0.328,-8.437,0.0309,0.926,0.000202,0.193,0.697,143.077,197080,2
0.375,0.121,-23.44,0.0406,0.984,0.871,0.0984,0.453,147.398,424307,4
0.281,0.235,-14.383,0.0359,0.977,0.867,0.101,0.259,127.088,262133,4
0.377,0.262,-10.461,0.0382,0.246,0.0,0.146,0.307,79.125,226449,2
0.437,0.868,-5.455,0.0538,6.72e-05,6.19e-06,0.346,0.325,93.701,243000,0
0.76,0.248,-11.515,0.931,0.992,0.0,0.736,0.831,93.286,60053,3
0.121,0.0179,-26.012,0.0413,0.988,0.975,0.128,0.0864,84.459,173864,4
0.727,0.489,-5.894,0.0334,0.291,0.0,0.13,0.468,138.972,141680,1
0.122,0.172,-20.183,0.0449,0.995,0.97,0.0783,0.0387,90.734,160512,4
0.673,0.58,-6.029,0.0416,0.0692,8.52e-05,0.182,0.257,95.989,173827,1
0.52,0.972,-3.682,0.0642,0.0746,0.0,0.117,0.938,174.232,223973,1
0.656,0.842,-7.026,0.072,0.101,5.11e-05,0.107,0.563,120.024,211635,1
0.623,0.111,-14.938,0.874,0.726,0.0,0.729,0.602,78.931,611067,3
0.111,0.942,-12.537,0.0468,0.76,0.59,0.957,1e-05,91.412,124000,0
0.687,0.191,-16.696,0.557,0.0512,0.0,0.358,0.216,137.112,157640,3
0.539,0.449,-16.465,0.0491,0.902,0.92,0.0991,0.0397,123.064,194029,4
0.668,0.367,-11.002,0.0285,0.891,0.00521,0.103,0.342,110.21,161907,2
0.781,0.0602,-26.346,0.953,0.724,0.0,0.154,0.299,104.273,46437,3
0.176,0.9,-3.658,0.0593,2.74e-06,0.823,0.0981,0.275,142.663,311780,0
0.54,0.305,-21.531,0.451,0.991,0.033,0.218,0.679,126.505,38827,2
0.684,0.132,-15.253,0.719,0.513,0.0,0.114,0.292,116.036,188453,3
0.515,0.0283,-28.954,0.0402,0.963,0.927,0.0906,0.0886,100.598,379533,4
0.852,0.764,-8.663,0.0653,0.000528,0.283,0.0416,0.885,116.992,211644,1
0.555,0.215,-14.436,0.0291,0.852,0.0276,0.234,0.379,111.837,145013,2
0.832,0.527,-8.487,0.0552,0.0923,0.0106,0.0849,0.817,146.67,160096,1
0.466,0.489,-6.151,0.0354,0.582,0.0,0.123,0.401,112.641,167979,2
0.964,0.57,-7.271,0.395,0.239,4.86e-06,0.122,0.683,126.158,131786,1
0.311,0.619,-9.076,0.0314,0.0377,0.894,0.109,0.241,79.92,593387,0
0.577,0.809,-4.371,0.219,0.328,0.0,0.14,0.547,79.413,240262,1
0.533,0.545,-7.681,0.0243,0.207,0.797,0.113,0.419,98.014,270918,0
0.508,0.468,-6.657,0.0288,0.0676,0.000671,0.121,0.333,102.765,177317,0
0.503,0.378,-6.157,0.0363,0.705,2.44e-06,0.472,0.273,155.677,189231,2
0.621,0.31,-10.164,0.0283,0.945,6.12e-05,0.117,0.125,111.893,240707,2
0.731,0.865,-5.85,0.0587,0.00489,0.000385,0.266,0.889,134.06,229813,1
0.719,0.669,-5.986,0.0467,0.243,0.0106,0.0339,0.76,104.007,199493,1
0.235,0.897,-4.284,0.0773,0.00053,0.000824,0.287,0.361,100.115,213829,0
0.363,0.889,-6.722,0.172,0.0185,0.000661,0.391,0.589,108.279,235147,0
0.532,0.335,-13.643,0.0284,0.783,0.961,0.0945,0.2,80.11,183547,4
0.784,0.632,-6.083,0.347,0.156,0.0,0.605,0.746,124.603,232839,1
0.56,0.936,-5.835,0.0439,0.00847,0.0,0.161,0.371,112.96,218013,0
0.437,0.54,-12.247,0.107,0.931,0.0946,0.0854,0.107,75.862,232000,2
0.716,0.146,-22.951,0.933,0.693,0.0,0.347,0.45,120.545,127200,3
0.614,0.308,-13.708,0.542,0.469,0.0,0.468,0.623,85.473,390000,3
0.508,0.834,-6.205,0.0386,0.0183,0.0,0.0732,0.774,139.131,216053,1
0.4,0.993,-3.104,0.121,5.85e-05,0.000436,0.336,0.31,160.085,187062,0
0.656,0.731,-5.315,0.0876,0.451,2.26e-06,0.0811,0.649,144.005,220587,1
0.629,0.0916,-17.802,0.151,0.97,0.689,0.107,0.13,124.274,121625,4
0.556,0.92,-4.606,0.0367,0.00271,0.00021,0.117,0.771,121.138,159227,1
0.747,0.835,-6.397,0.0543,0.049,0.267,0.132,0.961,128.394,503920,1
0.267,0.855,-15.357,0.0792,0.00943,0.822,0.098,0.119,119.618,214827,0
0.691,0.627,-10.245,0.0513,0.624,1.94e-06,0.67,0.954,121.147,153840,1
0.0,0.17,-22.875,0.0,0.982,7.52e-06,0.179,0.0,0.0,79733,4
0.411,0.0416,-23.23,0.0414,0.96,0.925,0.064,0.0782,97.96,246067,4
0.535,0.624,-8.363,0.0613,0.374,0.000195,0.109,0.608,124.86,214609,1
0.461,0.0533,-25.946,0.0483,0.995,0.958,0.117,0.341,67.426,132750,4
0.724,0.438,-8.477,0.0285,0.0122,2.91e-05,0.0954,0.322,99.947,175969,1
0.55,0.591,-6.833,0.0377,0.00692,0.0,0.11,0.308,78.68,193189,1
0.389,0.464,-12.899,0.0529,0.0206,0.0878,0.0574,0.0534,123.793,286452,0
0.665,0.639,-7.747,0.0276,0.121,0.327,0.0952,0.642,100.082,214160,1
0.705,0.735,-6.646,0.0931,0.028,0.0783,0.112,0.448,132.627,191800,1
0.674,0.365,-15.571,0.926,0.766,0.0,0.165,0.782,83.695,88793,3
0.0,0.0946,-20.198,0.0,0.129,0.0,0.0,0.0,0.0,5973,4
0.717,0.272,-14.995,0.927,0.989,0.000393,0.107,0.327,87.655,69413,3
0.276,0.469,-13.692,0.035,0.188,0.925,0.0825,0.183,125.925,278006,4
0.695,0.518,-8.63,0.922,0.676,0.0,0.108,0.137,116.004,549280,3
0.623,0.237,-20.895,0.945,0.798,0.0,0.11,0.323,80.479,1029667,3
0.549,0.891,-5.634,0.0427,0.00276,9.9e-06,0.1,0.381,131.941,196673,0
0.493,0.62,-6.324,0.0269,0.253,0.0,0.159,0.553,150.978,198040,1
0.661,0.694,-7.902,0.0325,0.025,0.115,0.0417,0.295,123.958,267488,0
0.744,0.798,-5.981,0.0364,0.175,0.00367,0.26,0.89,125.061,268507,1
0.698,0.719,-4.923,0.0455,0.00829,4.01e-06,0.326,0.364,120.062,186700,0
0.373,0.249,-8.025,0.0461,0.871,0.0,0.0962,0.21,71.552,181709,2
0.913,0.481,-8.459,0.0998,0.392,7.48e-05,0.0279,0.878,103.62,184467,1
0.482,0.0257,-26.303,0.0323,0.958,0.923,0.104,0.144,109.98,170959,4
0.707,0.0575,-19.807,0.853,0.927,1.4e-05,0.169,0.549,124.972,94493,3
0.425,0.947,-5.107,0.077,0.242,0.00173,0.524,0.854,169.799,185133,0
0.458,0.692,-8.383,0.0388,0.625,0.0,0.827,0.636,121.875,204493,0
0.68,0.852,-1.723,0.0564,0.711,0.0,0.113,0.742,129.936,231453,1
0.373,0.0201,-21.194,0.0395,0.985,0.934,0.125,0.0947,174.463,179258,4
0.442,0.0646,-21.214,0.0518,0.951,1.61e-05,0.128,0.201,174.021,219973,2
0.483,0.632,-4.698,0.0349,0.0106,0.0425,0.139,0.291,128.965,192563,0
0.43,0.33,-10.621,0.0353,0.876,0.0,0.105,0.316,108.824,187667,2
0.706,0.575,-5.922,0.0999,0.681,0.0,0.705,0.866,107.302,281653,1
0.57,0.758,-4.983,0.0316,0.0002,5.15e-06,0.0822,0.238,119.98,223196,0
0.522,0.739,-5.711,0.0389,0.105,4.28e-06,0.108,0.506,91.981,199467,1
0.865,0.449,-10.514,0.053,0.308,0.0189,0.12,0.686,115.015,214230,1
0.551,0.953,-4.695,0.17,0.0106,0.474,0.118,0.176,128.462,144109,0
0.526,0.446,-7.535,0.194,0.368,0.0,0.0728,0.522,147.894,157387,1
0.0,0.139,-14.117,0.0,0.647,0.0,0.0,0.0,0.0,6200,4
0.609,0.486,-9.368,0.0277,0.589,0.0145,0.0862,0.278,116.943,268000,2
0.747,0.842,-2.912,0.0489,0.000583,1.68e-05,0.0785,0.558,129.976,187890,1
0.694,0.44,-14.68,0.0607,0.148,0.615,0.0925,0.695,99.974,218973,1
0.432,0.0125,-27.897,0.056,0.992,0.924,0.103,0.0386,129.492,138611,4
0.709,0.228,-7.975,0.0326,0.838,2.2e-05,0.146,0.597,113.098,210480,2
0.536,0.336,-10.749,0.03,0.833,5.15e-05,0.0793,0.318,115.489,217223,2
0.618,0.428,-8.5,0.038,0.592,0.0,0.192,0.359,142.021,190183,2
0.66,0.0763,-14.657,0.486,0.529,0.0,0.121,0.397,101.789,363427,3
0.615,0.412,-10.28,0.294,0.604,0.92,0.768,0.488,79.943,120023,2
0.766,0.788,-3.128,0.312,0.105,5.81e-06,0.142,0.609,179.984,200482,1
0.57,0.942,-4.511,0.088,0.00264,4.94e-06,0.313,0.426,151.273,261040,0
0.632,0.189,-26.022,0.938,0.477,0.0,0.108,0.482,84.349,97935,3
0.561,0.295,-11.615,0.031,0.823,0.000765,0.0749,0.234,148.415,219827,2
0.285,0.613,-8.934,0.0328,0.113,0.0809,0.103,0.456,161.775,185373,0
0.29,0.227,-20.75,0.385,0.941,0.000776,0.676,0.117,89.235,285813,3
0.785,0.728,-7.656,0.283,0.776,0.000198,0.224,0.446,100.652,214693,1
0.625,0.0926,-19.657,0.872,0.862,0.0,0.555,0.436,80.204,251240,3
0.779,0.763,-6.401,0.348,0.0413,0.0,0.077,0.435,145.104,158976,1
0.411,0.512,-7.491,0.027,0.387,0.0,0.0676,0.0544,83.399,206638,2
0.833,0.663,-7.859,0.058,0.273,0.016,0.0327,0.859,141.551,179067,1
